Communication Skills,Core Branch,Programming Language,Other Technical Skills,Certification Course,Backlog,10th Score (%),12th Score (%),Attendance (%),Company,Eligibility
8,Cyber Security,"Java, Kotlin, C++",Android Development,0,1,68.19206099756667,74.84910591029723,81.09574056351389,Company C,0
10,CS,"Kotlin, C++, Java, Python","Data Analytics, Machine Learning, DBMS, Web development",1,1,74.84258939214126,85.84041163786796,66.79281383582938,Company A,0
10,DS,"Kotlin, Python, Java, C++","DBMS, Android Development, DSA, Data Analytics, Machine Learning",0,0,85.3691199525446,74.24993012350335,92.01640253300414,Company C,0
7,Cyber Security,"Python, Kotlin","Android Development, Data Analytics, Machine Learning, DSA",0,0,60.72631862428315,86.95002585035435,79.37472605370633,Company A,0
8,AIML,"C++, Python, Kotlin, Java","DSA, DBMS, Data Analytics, Web development",1,0,88.89845241355816,89.16942037873443,82.954510958506,Company C,0
5,AIML,"C++, Kotlin, Java, Python","Machine Learning, Data Analytics",1,0,93.42142005072668,87.62210561598579,65.89533070389395,Company A,1
8,AIML,"Python, Kotlin","Android Development, Machine Learning, Data Analytics, Web development, DBMS, DSA",1,0,75.96566644375805,64.55847925432609,72.98305342517469,Company C,0
8,AIML,"C++, Java","DBMS, Data Analytics, Web development, Machine Learning, Android Development",1,1,77.91769668708658,86.27572938618738,76.40358733044611,Company B,0
5,CS,"Java, Kotlin, C++, Python","Android Development, DSA, Web development, Data Analytics",0,1,94.05128848866124,71.1995019781639,92.32851322066011,Company B,0
9,DS,"Kotlin, Python, C++","Data Analytics, Machine Learning, Android Development, DSA",0,0,91.02618541304133,61.15205482277334,90.8063809234461,Company B,0
8,AIML,Java,"Android Development, Data Analytics, Machine Learning, DSA, DBMS",0,0,71.52597956133499,76.59322687555816,68.91909899150725,Company A,0
8,AIML,"Python, C++, Kotlin, Java","DSA, DBMS, Machine Learning, Data Analytics, Web development",1,1,72.95904426246156,77.34172411215204,84.64716326428031,Company A,0
9,Cyber Security,"Java, Kotlin, Python, C++",DSA,0,0,87.15512929562387,78.68696533409786,69.73825431087991,Company B,0
8,CS,"C++, Python, Kotlin","Data Analytics, Machine Learning",1,0,82.52792369792644,88.19296661562865,99.52988622760981,Company C,1
8,Cyber Security,"Python, Java, Kotlin, C++","Android Development, Machine Learning, DBMS, DSA, Web development",1,1,66.48918284385988,72.35375236569837,98.08495512523483,Company C,0
8,Cyber Security,"Java, Kotlin, Python, C++","DSA, Android Development, Web development, Data Analytics, DBMS",1,1,72.39719636916666,72.6112205241569,82.53058882082482,Company C,0
10,Cyber Security,Java,"Web development, Machine Learning, Data Analytics",0,1,95.99933107514616,62.422090249650424,87.95610287576572,Company C,0
6,AIML,Python,"Data Analytics, Machine Learning, Web development, DBMS, DSA, Android Development",1,0,87.52697746889054,87.47284863969185,92.0572152883458,Company B,0
9,DS,Python,"DSA, Machine Learning, Android Development, Data Analytics, DBMS",1,1,99.43897270742079,82.71304365598336,88.83993680179616,Company A,0
8,CS,"Kotlin, Python","Web development, Machine Learning",1,0,90.68050119923078,73.97700450775153,87.99314764329684,Company C,1
10,AIML,"Java, Kotlin","Data Analytics, Web development, Android Development, Machine Learning, DBMS, DSA",1,1,97.6789772857436,88.20755915669419,98.34216031798113,Company C,0
9,CS,Java,"Data Analytics, Web development, DBMS, Machine Learning, Android Development, DSA",1,0,68.64754295481902,81.49430996907509,83.85824425229133,Company A,0
7,AIML,C++,"Data Analytics, Android Development, Machine Learning, DSA",1,0,90.85939499267703,78.76979783482159,85.45210687276223,Company C,0
7,DS,"Kotlin, Java","Machine Learning, DSA, Web development, Android Development",1,0,60.8087008059119,80.45298174644506,93.97075001752725,Company C,0
8,DS,"C++, Java, Python","Web development, Machine Learning, DBMS, Data Analytics",1,1,86.83040086846135,85.45392501068227,86.79563471433627,Company A,0
10,CS,"C++, Python, Kotlin, Java","Web development, DBMS, DSA, Data Analytics",1,1,78.77129112480965,86.40010418298398,89.3173048807009,Company A,0
10,Cyber Security,"Python, C++, Kotlin, Java","DSA, Machine Learning, Android Development",1,1,73.87040287680274,71.55831276562868,69.36674744786569,Company B,0
9,AIML,Python,"Data Analytics, DSA, Android Development, Machine Learning, Web development",1,0,94.49617409172356,65.62973453564612,74.85067696460284,Company C,0
9,CS,"Kotlin, Java, C++","DBMS, Android Development, Machine Learning, Data Analytics",1,1,94.17070770630123,66.26536724762074,65.89205382847572,Company A,0
10,Cyber Security,"C++, Kotlin",Web development,0,1,60.89206819594574,85.57563543612007,80.23061769339222,Company B,0
9,DS,C++,"DBMS, Android Development, Web development, DSA",0,0,84.38020489797724,94.91493143068504,78.22909602720985,Company A,0
10,AIML,"Java, Kotlin, Python","Machine Learning, DSA, Web development, Data Analytics, Android Development",1,0,74.71328897283826,76.37985113382207,99.88651257117827,Company C,0
6,DS,"C++, Python, Java","Android Development, DBMS, Data Analytics, Web development",1,1,76.62644006001797,66.7808064131785,84.44834611262169,Company A,0
10,AIML,"Java, C++, Python","Data Analytics, Web development, DSA",1,1,93.28162956875104,90.26409993175419,91.45779292777694,Company A,0
7,Cyber Security,"Kotlin, C++","DBMS, Machine Learning",0,1,72.39359086110713,93.29957897677795,73.36058683030618,Company C,0
9,AIML,"Python, Kotlin","DBMS, Web development",0,0,97.72195242550481,95.22329772483866,93.26181325371186,Company A,0
10,Cyber Security,"Kotlin, Python, C++, Java","DSA, Data Analytics, Android Development, Machine Learning, DBMS",0,1,67.18535305488562,84.27325715654933,84.60339865950733,Company B,0
10,AIML,"Kotlin, Java, C++, Python","Data Analytics, DSA",1,0,86.50889693472712,94.42914237552338,87.87969326393754,Company A,0
9,CS,"Java, Python, Kotlin","Data Analytics, DSA",1,0,86.88420268055059,60.61659833793631,71.77723111797818,Company B,0
6,DS,"Kotlin, Python, Java",Machine Learning,1,1,70.08780645711673,64.28943207078095,81.9455356678231,Company C,1
6,AIML,"Python, Kotlin","Machine Learning, DBMS, Data Analytics, DSA, Android Development",1,1,72.99002435868807,63.70304268208395,85.36147893654434,Company A,0
9,AIML,"Python, Java, C++, Kotlin","DSA, Data Analytics, DBMS, Android Development, Web development",0,0,93.39193970319761,88.50418737018933,83.56378703266324,Company B,0
5,DS,"Java, Kotlin, Python","DBMS, Data Analytics",1,0,90.4722101981981,62.78327134174316,96.60774845698266,Company C,0
9,AIML,"Python, Kotlin, C++, Java","Machine Learning, Web development",0,1,73.16383521259039,79.85457489865229,95.93090657970214,Company B,0
9,DS,"C++, Python, Kotlin, Java","Web development, Machine Learning",0,1,81.35826187739735,78.90827594545156,98.83936231507482,Company A,1
6,Cyber Security,"Java, Kotlin, Python","Web development, DSA, Machine Learning, DBMS, Data Analytics, Android Development",1,1,62.46721185012382,72.42814094232963,86.69712024027957,Company A,0
6,CS,"Python, C++","Android Development, Data Analytics, DBMS",0,0,68.34983529594517,94.81620679768399,98.87656520502739,Company B,0
9,CS,"Kotlin, Python, C++","Android Development, Machine Learning, DSA, Data Analytics",0,0,79.43282235441596,66.81732807519984,93.29912000127635,Company C,0
9,DS,"C++, Python, Java","Data Analytics, Android Development, DBMS",0,1,63.438949411168466,74.0985113759696,70.83328561359838,Company B,0
9,CS,"Python, Java, C++, Kotlin","Data Analytics, Android Development, DBMS, Web development, Machine Learning",0,0,93.7332941956775,90.96686000091717,77.09742678205188,Company B,0
6,DS,"Java, Kotlin, C++",DBMS,1,0,88.72024840430592,61.21689257573137,69.53569768756039,Company B,0
9,CS,"C++, Python","Android Development, Machine Learning, DBMS, DSA",1,1,97.74534682593979,86.91801600985474,60.167886433222606,Company C,0
9,AIML,"Python, Java, C++",Data Analytics,0,0,87.73867623856108,92.65590905446282,67.52195012587634,Company B,1
8,AIML,"Python, C++","Data Analytics, Android Development, DBMS, Machine Learning, DSA, Web development",1,1,97.61605489048742,97.29071355352669,60.16242345147503,Company A,0
5,CS,"Java, Python","Machine Learning, Android Development, DBMS, DSA, Data Analytics",0,1,82.1805022276386,95.0518656196594,88.7935384540196,Company B,0
7,Cyber Security,"Kotlin, Java, Python, C++","DSA, Machine Learning, DBMS, Android Development, Data Analytics, Web development",1,0,84.00874444247877,72.77536467334741,77.02137190884798,Company A,0
5,CS,Java,"DSA, Android Development, DBMS, Data Analytics, Web development",1,0,99.07884218505043,83.4545656529181,72.50298908311433,Company C,0
8,AIML,Java,DSA,1,1,85.68516587457042,63.09173972601863,90.46883564380752,Company C,0
7,CS,"Kotlin, Python, C++, Java",DSA,1,0,61.23146275442986,70.31480014192034,93.2994709847858,Company B,0
9,AIML,"Java, C++, Python",Web development,1,1,88.95211106522093,63.768895149900295,99.0119815459952,Company B,1
8,Cyber Security,"Java, C++, Kotlin, Python","Android Development, DBMS, Web development, Machine Learning, Data Analytics",0,0,96.21874768549662,72.60749160615856,85.68054338700965,Company A,0
9,Cyber Security,"Java, Kotlin","Data Analytics, DSA",1,0,91.82320999177307,95.00748853834915,78.46115834160207,Company C,0
6,CS,C++,DBMS,0,0,83.3533309050169,73.88667358697171,72.21057206429744,Company B,0
10,AIML,"C++, Kotlin, Java, Python","Web development, DSA, DBMS, Data Analytics, Android Development, Machine Learning",0,1,86.85214052374064,82.47592412005706,68.89272836856905,Company B,0
8,Cyber Security,"Kotlin, Python, C++","Machine Learning, DSA, Data Analytics, Web development",1,0,99.60767157006687,77.33523392459763,68.51703801930405,Company C,0
6,DS,"Python, Kotlin, Java, C++","Data Analytics, Machine Learning, Android Development, DSA, DBMS",0,1,63.626483540373535,78.35666097194941,76.36757498879194,Company C,0
8,CS,Python,"DBMS, Machine Learning, Web development, Android Development, Data Analytics, DSA",1,1,86.68979314532959,98.78288207346233,99.67145421151719,Company C,0
8,DS,"Java, Kotlin, Python, C++","Web development, Machine Learning, DBMS",0,1,71.33590778282375,71.84617873055431,60.03414789749613,Company C,0
6,CS,"Python, Java, C++, Kotlin","Data Analytics, DSA, Android Development",0,0,85.6036158634468,85.09297878092686,67.88823588924004,Company B,0
7,AIML,C++,"DBMS, Android Development, DSA, Data Analytics",1,1,84.30494303535755,76.80250678317788,67.53571929614296,Company A,0
5,AIML,"Java, Python","DBMS, DSA",1,1,66.13827328432649,62.44584724190745,88.6847794212917,Company B,0
9,DS,"C++, Kotlin",Data Analytics,1,0,68.26986582960957,79.57323326496945,74.09938910392248,Company C,1
8,AIML,C++,"Machine Learning, Data Analytics, Android Development, Web development, DBMS",1,1,84.86518312172853,92.53373316180434,78.29043218367282,Company A,0
9,AIML,"C++, Python, Kotlin, Java","Data Analytics, Android Development, DBMS, DSA, Machine Learning, Web development",0,1,65.12919789215097,63.95011874726754,65.9449652187962,Company C,0
10,AIML,Kotlin,Data Analytics,1,0,70.60723500521291,62.78367389585236,76.19988155507791,Company C,1
6,DS,"C++, Java","DSA, Machine Learning, DBMS, Web development, Data Analytics, Android Development",0,1,93.4098219095201,66.14526081573067,64.12799247623344,Company B,0
9,AIML,"C++, Java, Python","Data Analytics, Android Development, DSA, Machine Learning, Web development",0,0,73.08366024006554,90.57600445557225,81.32173151554332,Company B,0
6,Cyber Security,"Python, C++, Java, Kotlin","DBMS, Android Development, Data Analytics",0,1,79.52240625078652,88.95981536578952,63.91753461531424,Company A,0
9,CS,"C++, Java",Android Development,0,1,97.64561340583361,82.60071075624442,91.62033524692625,Company B,1
5,Cyber Security,"Kotlin, Java, Python, C++","Machine Learning, DSA, Web development, Android Development",0,0,69.08596355347785,78.7290561637053,82.66406870161958,Company C,0
5,DS,C++,"Android Development, DSA",0,1,75.58504069432041,95.53303258810487,88.95871495094067,Company B,0
5,DS,"C++, Java, Python","Data Analytics, Machine Learning, Web development, DSA",1,1,84.25831102174183,90.6679129533393,76.74065546610736,Company B,0
5,AIML,Kotlin,"Web development, Machine Learning",0,1,90.21355718015889,92.4776900520722,75.2596517296891,Company B,1
5,Cyber Security,"Kotlin, Java, Python","DSA, Web development, DBMS, Machine Learning, Android Development, Data Analytics",0,0,96.06613546850821,92.53049205402617,63.92835556195455,Company A,0
5,DS,"Python, C++, Kotlin, Java",Machine Learning,0,0,96.6189195029406,85.70868618982232,80.9542242817129,Company A,1
6,CS,"Java, Python, Kotlin, C++",DBMS,1,0,91.06560297490492,78.32058497263783,80.58008659428367,Company A,0
8,DS,Java,"Android Development, Web development",1,0,69.13323346373241,94.58711010342601,78.72408177798421,Company C,1
9,Cyber Security,"Kotlin, Python, C++","DSA, Machine Learning, DBMS",0,0,60.992373201702634,97.04029670413003,89.62073458729797,Company A,0
5,CS,"Kotlin, Java, Python","DBMS, Data Analytics, Web development, DSA, Android Development",1,1,75.35095721422495,60.95224173033372,93.30017600129418,Company C,0
6,CS,"C++, Java, Kotlin, Python","Android Development, Data Analytics, DSA, DBMS",0,0,65.66195403951293,62.06219493065005,90.03158699794032,Company C,0
6,AIML,Python,"DSA, DBMS, Web development, Android Development, Data Analytics, Machine Learning",1,0,88.41550589753192,98.3497318763375,65.75462971227375,Company A,0
6,CS,"Python, Kotlin, C++","Machine Learning, DSA, Data Analytics, DBMS",0,0,86.44522347302868,71.08642455376778,84.88238037128433,Company C,0
8,AIML,"Kotlin, Java, Python, C++","Data Analytics, Machine Learning, DSA, Android Development",1,1,61.75886566485819,94.93477758597675,63.21292422758133,Company A,0
9,AIML,"C++, Python","Android Development, Data Analytics, Web development, DSA, DBMS, Machine Learning",1,1,93.46375116523805,75.5518047584561,87.78489149761906,Company C,0
8,DS,C++,"Data Analytics, Web development, DSA, Android Development, DBMS, Machine Learning",1,0,69.94973065164729,64.76400230437423,75.27356386244507,Company A,0
7,DS,"C++, Kotlin",Data Analytics,0,1,77.28908301964168,63.21772800837337,65.29995825065146,Company A,1
6,AIML,Kotlin,"Data Analytics, DSA, Machine Learning, Web development",0,1,86.7173494182297,66.26031596321826,94.48203427904511,Company A,0
7,Cyber Security,"Java, C++, Kotlin, Python","DBMS, Machine Learning, Web development, Android Development, Data Analytics",0,1,77.17675147409014,69.99572779469459,84.5603335615575,Company A,0
10,AIML,"C++, Java, Python","Data Analytics, DSA, Machine Learning, Web development, Android Development",1,1,77.65151211199773,79.54073415723305,74.1889987179011,Company B,0
5,Cyber Security,"Java, Kotlin, Python","DBMS, Web development",1,0,62.62511981342961,88.05991602263134,61.22908718601998,Company B,0
5,CS,"Java, Kotlin, Python","Android Development, Machine Learning, Web development, DSA, DBMS, Data Analytics",0,0,76.05774197040014,99.455943059412,81.49241036014442,Company A,0
8,CS,Kotlin,Android Development,1,1,90.59391572879935,77.66026973156684,96.9290351394493,Company C,1
9,CS,"Python, Java, C++, Kotlin","Data Analytics, Android Development, Machine Learning, Web development, DSA",0,1,96.6070534874639,80.7273976937244,83.85519330809463,Company A,0
7,AIML,"Java, Python","DBMS, DSA, Data Analytics",0,1,76.53988548253487,80.87262805533022,98.86602418477972,Company B,0
9,Cyber Security,"Java, Python, Kotlin, C++",Machine Learning,0,1,76.94343307516316,81.57737421951744,65.45804473081834,Company B,0
